7.786782728995522e-8 5.244031742939468e-8 3.500957682242259e-9 2.6337244482361573e-9 2.6337244482361573e-9 2.7031835545842496e-10 2.703182948882702e-10 2.3720780553555607e-10 2.3720779864100245e-10
0.11758133348823244 0.07949300161679576 0.0049786286557369636 0.0031584218991178746 0.0031584218991178407 0.00016120487981493791 0.00016120487540121153 0.0001612048679197678 0.00016120486791976047
0.5264695259219405 0.3552623034511873 0.022980489288607738 0.01597271330616468 0.015972706393303546 0.0011260685243557383 0.001126063498966212 0.0011260586081862558 0.001126056625054018
0.7122318037235875 0.4810720481673152 0.03062299806733119 0.02036958765379268 0.020369543897640778 0.0012373960759504542 0.0012373839891215098 0.0012373750594386716 0.0012373640927620692
0.8036408107228974 0.5425572960110516 0.03481582724669419 0.02368251547813308 0.023682388428339245 0.0015536081704212417 0.0015535900229530393 0.0015535191613759458 0.0015532019373915428
0.839920389006767 0.5671845790563672 0.03624928904952462 0.024385312257386427 0.024385233265997973 0.0015393794841947544 0.0015392380073028728 0.0015389721809486027 0.0015383049635468223
0.8582324279961521 0.5794820840508577 0.03710724197876335 0.025100035212771207 0.02509990950455395 0.0016125748269359024 0.0016122277173608438 0.0016113911230941345 0.0016096689687716992
0.8654923929097998 0.5844196403713217 0.037380047419152906 0.0252110345829087 0.02520991727379003 0.001601378989270793 0.0015986585086917176 0.0015975474376269951 0.001594183978273241
0.8691682668507599 0.5868871010820591 0.03754517217828116 0.02535163298378767 0.025348110018072315 0.0016147644023102438 0.0016066940007659035 0.0016050322669380814 0.0015991671347800234
0.8704388450294137 0.5877587458304447 0.03757120414196697 0.02534288456512494 0.025334950417058417 0.0016093184575787119 0.0015909718396396567 0.0015884291142667067 0.0015794071700475937
0.8709503518093817 0.5881080005167566 0.03756553517204281 0.02533620010810748 0.025321426288229303 0.0016140718290526307 0.0015794339786868957 0.0015747361386384989 0.0015615930063410572
0.8709142096484341 0.5880976887922906 0.03751362463474793 0.025282781739091854 0.02525877667432165 0.0016204379878439962 0.001562101228217071 0.0015534635149342527 0.001535085222176071
0.8706902020421936 0.5879616692159237 0.03743698459412087 0.02521770698879359 0.025182484713889196 0.0016374816488074488 0.00154692316590969 0.0015321653211187707 0.0015068202219663501
0.8702958258735324 0.5877171503619255 0.03732780055579748 0.02512733306162863 0.02507975514641502 0.001665007840574883 -0.0015520058425396049 -0.0015381216141131713 0.0015319166844222393
0.8697871232951984 0.5874002748301115 0.0371878080026767 0.025019377651747762 0.024959344025003504 -0.0020661688683801384 -0.002049554487635148 0.0017073287823053914 0.0015189450979345327
0.8691365928228632 0.5869944119706921 0.03701248509212551 0.0248902953511782 0.024818848375369563 -0.0026596679786856097 -0.002638000379644374 0.0017677382792091983 -0.0017353697979991113
0.8683279411966849 0.5864888833719127 0.036800792893415014 0.024742354560393098 0.024661617111515575 -0.0033236483527611252 -0.003292822394019361 -0.00218911925057207 -0.002137202816117503
0.8673285589584562 0.5858629431597911 0.03655153293115015 0.0245756819352779 0.02448874575089709 -0.004045514351989052 -0.003999744644643611 -0.002687657416310566 -0.0026100976068582065
0.8661153356276912 0.585101928997757 0.03626573277829779 0.024392265128738738 0.024303014021299765 -0.0048101142475745606 -0.004742300051937784 -0.003220822015726567 -0.0031088906707075568
